code,name,year,score
E23000003,Lancashire,2003,12.596313517333712
E23000003,Lancashire,2004,14.008215934353087
E23000003,Lancashire,2005,12.485889187031836
E23000003,Lancashire,2006,11.487651060814544
E23000003,Lancashire,2007,10.873117766928564
E23000003,Lancashire,2008,10.095183798445666
E23000003,Lancashire,2009,9.376762453491013
E23000003,Lancashire,2010,8.575683386883231
E23000003,Lancashire,2011,8.976346929930697
E23000003,Lancashire,2012,8.71936481586602
E23000003,Lancashire,2013,8.895216847499459
E23000003,Lancashire,2014,9.706251232928501
E23000003,Lancashire,2015,9.777524122602578
E23000003,Lancashire,2016,10.610214367149068
E23000003,Lancashire,2017,12.372531689704443
E23000003,Lancashire,2018,14.890518196908763
E23000003,Lancashire,2019,18.66910233457826
E23000003,Lancashire,2020,15.608842752224263
E23000003,Lancashire,2021,13.739174884394808
E23000003,Lancashire,2022,16.065467171867127
E23000003,Lancashire,2023,14.954861187794982
E23000004,Merseyside,2003,19.546693774177907
E23000004,Merseyside,2004,20.15482006997632
E23000004,Merseyside,2005,19.07696787314268
E23000004,Merseyside,2006,17.869545568100595
E23000004,Merseyside,2007,15.612003734301402
E23000004,Merseyside,2008,12.314468994372085
E23000004,Merseyside,2009,10.956496270194307
E23000004,Merseyside,2010,10.647585970550088
E23000004,Merseyside,2011,10.031533809966751
E23000004,Merseyside,2012,10.190291359663295
E23000004,Merseyside,2013,9.47208027847826
E23000004,Merseyside,2014,9.998187424320951
E23000004,Merseyside,2015,11.052003556470567
E23000004,Merseyside,2016,12.45358767331147
E23000004,Merseyside,2017,13.496744454474438
E23000004,Merseyside,2018,16.475050952495707
E23000004,Merseyside,2019,15.887902099032596
E23000004,Merseyside,2020,15.25122658028132
E23000004,Merseyside,2021,14.279526982269608
E23000004,Merseyside,2022,16.88528362816092
E23000004,Merseyside,2023,16.299213779496696
E23000012,Humberside,2003,22.44146049340818
E23000012,Humberside,2004,22.839005516739345
E23000012,Humberside,2005,18.977720789873274
E23000012,Humberside,2006,17.651095840756504
E23000012,Humberside,2007,16.610766291744017
E23000012,Humberside,2008,13.749431743062837
E23000012,Humberside,2009,12.430791881695757
E23000012,Humberside,2010,11.28055416025464
E23000012,Humberside,2011,11.309506303203266
E23000012,Humberside,2012,10.602507013574149
E23000012,Humberside,2013,10.166972046009084
E23000012,Humberside,2014,11.010175060743684
E23000012,Humberside,2015,11.526999119890945
E23000012,Humberside,2016,12.295715502792183
E23000012,Humberside,2017,13.4549393047747
E23000012,Humberside,2018,17.420305287338604
E23000012,Humberside,2019,18.695703776237753
E23000012,Humberside,2020,17.749249871145633
E23000012,Humberside,2021,15.615014771004832
E23000012,Humberside,2022,16.554364231454976
E23000012,Humberside,2023,18.407376587285384
E23000009,North Yorkshire,2003,9.936254373953256
E23000009,North Yorkshire,2004,10.715638279299245
E23000009,North Yorkshire,2005,9.163227007182352
E23000009,North Yorkshire,2006,8.731693777984235
E23000009,North Yorkshire,2007,7.923719700127007
E23000009,North Yorkshire,2008,7.279715413569921
E23000009,North Yorkshire,2009,7.2120243577406
E23000009,North Yorkshire,2010,6.219643332650856
E23000009,North Yorkshire,2011,6.354423805357421
E23000009,North Yorkshire,2012,5.646966285460546
E23000009,North Yorkshire,2013,5.519780845990432
E23000009,North Yorkshire,2014,5.512594378717966
E23000009,North Yorkshire,2015,6.2903727342068665
E23000009,North Yorkshire,2016,7.276613974322429
E23000009,North Yorkshire,2017,7.286563295349537
E23000009,North Yorkshire,2018,8.294421851759887
E23000009,North Yorkshire,2019,9.719247018181774
E23000009,North Yorkshire,2020,9.676862174503135
E23000009,North Yorkshire,2021,8.095388106638904
E23000009,North Yorkshire,2022,10.03889266322995
E23000009,North Yorkshire,2023,10.648804327254073
